I went stretching my legs clumsily and feeling my way in the dark.
I went swimming with dolphins yesterday.
I went to Egypt with my grandmother.
I went to the grocery store to buy fresh vegetables.
I went to Tokyo several years ago.
I will ask Liam if he can help me look.
I will be back soon.
I will be meeting my brother's daughter to take the ferry to Vashon for a few days.
I will cast a dangerous spell.
I will explain more about the Bezier tool at the next meeting.
I will need some sheet music if you want me to play that.
I will never forget that day.
I will tell her what we decided.
I will think about what to buy.
I wired her that I wasn't coming.
I wish I could go back to the hospital.
I wish I could remember the name of the cold milky sak?? served in a box.
I wish I was up there with them.
I wish it were as simple as that.
I wish they were rabbits.
I wish they were too.
I wish they'd stop that practicing.
I wish they'd take me back and hang me.
I wish to enjoy some fifties music by Johnny Paycheck.
I wish to listen to Gonna Get Along Without Ya Now by Ian Curtis.
I wish to listen to Roni Duani 's music.
I wish to listen to some fifties music.
I wish to listen to some instrumental music.
I wish to see her.
I wish you every possible happiness and joy.
I wish you wouldn't.
I wish you'd forget about us.
I wish you'd let me help you.
I wished I had a light to smoke by.
I with Kevin would go with us.
I woke up to the screech of my neighbor practicing trumpet.
I won a flower.
I wonder how many times a year this happens.
I wonder if C-sections will get more popular than natural births one day.
I wonder if Ernie's still here with his taxicab?
I wonder if plastic plants make a room more beautiful or more melancholic.
I wonder if we'll ever get rid of all the nukes.
I wonder what he wants?
I wonder what Molly put in those tacos?
I wonder what's eating that old money grubbing buzzard anyway?
I wonder what's keeping mother?
I wonder whether we will be able to harvest energy from fusion reactors.
"I won't be able to meet you for lunch today, sorry!"
I won't be back until next Sunday.
I won't ever tell a soul.
I won't get my wings with that attitude.
I won't give your niece a lollipop if she gets naughty again.
I won't hurt you.
I won't leave you.
I won't let you.
I won't say anything.
I won't shut up!
I would appreciate if you could create a concise table.
I would argue that much better global and local contrast enhancement methods exist.
I would bury it in the garden.
I would give a good review of the new TV I bought a week ago.
I would have won the Junior Olympics if not for those medaling kids.
I would if I thought I'd hear anything worth listening to.
"I would like to add to my plalist, Visjoner onto the old school metal one"
I would like to book a reservation for kaitlin and I at Lone Star Cafe
I would like to give the current textbook a rating of three out of 6.
I would like to give this essay 2 points out of 6.
I would like to hear lastfm play journey.
I would like to hear music from 1993
I would like to hear something from Groove Shark
I would like to hear The Worst Is Yet To Come.
I would like to rate The Giant Devil Dingo a 4.
I would like to rate The Hundred-Year Christmas four stars.
I would like to see a movie at the nearest movie house.
I would like to see The Heart of a Siren in my movie house

I would not recommend publishing the article without the dataset.
I would prefer to do it in November.
I would prefer to pay with cash rather than contactless prepaid cards.
I would put it up there!
I would rate Coming Through Slaughter a four out of 6.
I would recommend doing it before you get too old.
I would say Dead Wood was three stars
I wouldn't be a bit surprised.
I wouldn't live in it as a ghost.
I wouldn't take that too seriously.
I wouldn't want to use that tub.
I wrote my bachelor thesis with latex.


ICBM is the abbreviation for intercontinental ballistic missile.
Ice sculptures take on a whole new meaning in Alaska
Ice skater taking a hit by another player
I'd add a separate subsection which deals with this aspect.
I'd better hustle him up!
I'd better see what he's up to.
I'd die for either of you.
I'd hate to have that many pins stuck in me!
"I'd hoped they'd be back soon, but now I'm really starting to worry."
I'd know that voice anywhere.
I'd like for this song to be added to the new waltz.
I'd like for you to add Owen Biddle to my Old School Death Metal playlist.
I'd like for you to put this artist to my Evening Commute playlist.
I'd like to add Julian Velard's album onto the cleaning playlist.
I'd like to add l8 cmmr to my Spooning playlist.
I'd like to add the album to the Tropical Morning playlist.
I'd like to add this album to funtime.
I'd like to change places with you for just one day.
I'd like to do that.
I'd like to give The Harder They Come two points
I'd like to have my robe.
I'd like to hear Grievance from the Youtube service
"I'd like to hear music from 1951, preferably a soundtrack."
I'd like to hear music that's popular from Trick-trick on the Slacker service
I'd like to join but nobody asked me.
I'd like to know where he is heading at.
I'd like to listen to mark rae
I'd like to live in it.
"I'd like to order some cinnamon pretzels, please."
"I'd like to order the cheeseburger without onions, please."
I'd like to put qriii onto songs to sing in the car.
I'd like to put Ry?ì Yamazaki onto my sylvia plath playlist.
I'd like to take a bath.
I'd like to think.
I'd like you to add this track to the 35 Soul Classics 1970 to 1975 playlist.
